tableIdx,columnIdx,columns_name,columns_name_kr,columns_type,columns_desc,timestamp,standard_yn
1766,0,sdate,집계일,timestamp,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-01-28 08:56:56.953,N
1766,1,timezone,집계 시간대,string,KST (Korea Standard Time),2021-01-28 08:56:56.953,N
1766,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-28 08:56:56.953,N
1766,3,nexonsn,NexonSN,integer,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-01-28 08:56:56.953,N
1766,4,npsn,NPSN,integer,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-28 08:56:56.953,N
1766,5,accounttype,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-28 08:56:56.953,N
1766,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-28 08:56:56.953,N
1766,7,serviceid,서비스아이디,integer,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-28 08:56:56.953,N
1766,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-28 08:56:56.953,N
1766,9,tradetype,판매 타입,string,"판매데이터 : sell , 구매데이터 : buy",2021-01-28 08:56:56.953,N
1766,10,registrationdate,거래 시간,timestamp,"sell : 판매등록시간 , buy : 구매시간",2021-01-28 08:56:56.953,N
1766,11,settlementdate,판매 시간,timestamp,"sell : 판매시간, buy : null",2021-01-28 08:56:56.953,N
1766,12,spid,선수 식별자,integer,구매/판매한 선수 id,2021-01-28 08:56:56.953,N
1805,7,switch2login,콘텐츠 조회 후 로그인전환 여부,string,유저가 해당 콘텐츠(게시물) 조회 후 로그인 이력이 남으면 want2login의 값을 가집니다 (want2login : 해당 콘텐츠를 보고 로그인으로 이어짐을 의미),2021-07-29 02:49:02.957,N
1805,8,viewdatetime,콘텐츠 조회 시간,timestamp,콘텐츠 조회 시간,2021-07-29 02:49:02.957,N
1805,9,contents_title,콘텐츠 제목,string,콘텐츠 제목 (원천 데이터의 콘텐츠 제목 수집 이전 기간에는 null로 표시됨),2021-07-29 02:49:02.957,N
1805,10,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-07-29 02:49:02.957,N
1677,10,act_category,로그 구분,string,"로그 구분값. ""게임접속"", ""게임 접속 종료"", ""NCS 1:1 문의"", ""웹 로그인"", ""넥슨 캐시 상점 로그"", ""넥슨 공식홈페이지 게시글 작성"", ""인게임 특이사항"", ""PRIME 선정"" 등의 값으로 이루어진 로그의 대분류",2021-08-26 04:38:15.900,N
1677,11,log_desc,로그 상세정보,string,로그 원천데이터를 해석가능한 문장으로의 변형한 값,2021-08-26 04:38:15.900,N
1754,17,player,선수 정보,string,"-- 1경기당 경기종료시점의 18명 선수의 정보가 남습니다. [ { ""spgrade"": 1, -- 선수 등급 ""spid"": 300179696, -- 선수ID ""spposition"": 28, -- 선수 포지션 ""status"": { ""assist"": 0, -- 어시스트 수 ""block"": 0, -- 블락 수 ""dribble"": 0, -- 드리블 수 ""effshoot"": 0, -- 유효슛 수 ""goal"": 0, -- 골 수 ""pass_success"": 0, -- 패스 성공 수 ""pass_try"": 0, -- 패스 시도 수 ""shoot"": 0, -- 슛 수 ""sprating"": 0, -- 선수평점 ""tackle"": 0 -- 태클 수 } }, { ""spgrade"": 4, ""spid"": 201001109, ""spposition"": 6, ""status"": { ""assist"": 0, ""block"": 0, ""dribble"": 0, ""effshoot"": 0, ""goal"": 0, ""pass_success"": 5, ""pass_try"": 5, ""shoot"": 0, ""sprating"": 5.1, ""tackle"": 1 } }, ... ]",2021-09-29 04:49:04.677,N
1754,18,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2021-09-29 04:49:04.677,N
1756,17,craft_materials_info,강화 재료 정보,string,"{ ""cnt_spid"": 5, -- 강화에 사용된 선수 수 ""detail_info"":  [ { ""grade"": 2, -- 강화에 사용된 선수 등급 ""price"": 454000, -- 강화에 사용된 선수 가치 ""spid"": 206204525 ? 강화에 사용된 선수 ID }, { ""grade"": 3, ""price"": 1280000, ""spid"": 201000001 }, { ""grade"": 3, ""price"": 1280000, ""spid"": 201000001 }, { ""grade"": 3, ""price"": 1280000, ""spid"": 201000001 }, { ""grade"": 3, ""price"": 756000, ""spid"": 202242887 } ], ""sum_price"": 5050000 -- 강화에 사용된 선수 가치 합 }",2021-09-29 04:52:51.360,N
1756,18,hh,적재 시작 시간,integer,적재 시작 시간,2021-09-29 04:52:51.360,N
1756,19,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2021-09-29 04:52:51.360,N
1887,13,guildid,길드ID,string,길드ID,2021-10-19 01:13:46.290,N
1887,14,clientip,접속IP,string,접속IP,2021-10-19 01:13:46.290,N
1887,15,active,게임 접속 유무,string,"Y: 접속중, N: 접속종료",2021-10-19 01:13:46.290,N
1887,16,sijum,시점명,string,데이터를 가져온 시점명,2021-10-19 01:13:46.290,N
1752,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-03-02 07:14:56.917,N
1752,1,timezone,집계 시간대,varchar(100),KST (Korea Standard Time),2021-03-02 07:14:56.917,N
1561,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-02-09 07:45:57.583,N
1561,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-02-09 07:45:57.583,N
1561,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-02-09 07:45:57.583,N
1561,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-02-09 07:45:57.583,N
1561,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-02-09 07:45:57.583,N
1561,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-02-09 07:45:57.583,N
1561,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-02-09 07:45:57.583,N
1561,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-02-09 07:45:57.583,N
1561,8,worldid,게임 서버,string,게임 서버 구분자,2021-02-09 07:45:57.583,N
1561,9,totalamount,총 누적 과금액,long,총 누적 과금액,2021-02-09 07:45:57.583,N
1561,10,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-02-09 07:45:57.583,N
1749,0,sdate,집계일,timestamp,집계 일자 (yyyy-MM-dd hh:mm:ss)),2021-02-09 07:41:38.187,N
1749,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-02-09 07:41:38.187,N
1749,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-02-09 07:41:38.187,N
1749,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-02-09 07:41:38.187,N
1749,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-02-09 07:41:38.187,N
1749,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-02-09 07:41:38.187,N
1749,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-02-09 07:41:38.187,N
1749,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-02-09 07:41:38.187,N
1749,8,worldid,게임 서버,string,게임 서버 구분자,2021-02-09 07:41:38.187,N
1749,9,market_day,거래소 입장 일수,int64,유저가 최근 2주간 거래소에 입장한 일수 (최소 1일 ~ 최대 14일),2021-02-09 07:41:38.187,N
1749,10,market_cnt,거래소 일 평균 입장 횟수,float64,유저가 최근 2주간 거래소에서 입장한 일 평균 횟수 (입장한 일자들의 정보의 평균으로 산출 됩니다. ex) 14일 중 3일 거래소를 15번 이용 -> 거래소 일 평균 입장 횟수 = 15/3 = 5회),2021-02-09 07:41:38.187,N
1749,11,market_dt,거래소 평균 체류 시간 (초단위),float64,"유저의 최근 2주간 거래소에 입장 후, 퇴장까지 머무른 평균 시간 (초단위)",2021-02-09 07:41:38.187,N
1749,12,tag,거래소 이용 성향,string,유저의 거래소 사용 성향 (visitor - 방문 위주 / seller - 판매 위주 / buyer - 구매 위주 / searcher - 검색 위주),2021-02-09 07:41:38.187,N
1749,13,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-02-09 07:41:38.187,N
1688,7,serviceid,서비스아이디,integer,랩스에서 발급하고 관리하는 게임 식별자.,2021-09-27 04:29:21.437,N
1688,8,worldid,게임 서버,string,게임 서버 구분자. PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력,2021-09-27 04:29:21.437,N
1688,9,logcount,일별 채팅로그 수,integer,일별 채팅로그 수 (NXLog 의 Char_Chat 시점의 nexonsn 별 로그발생 수의 합산값 입니다),2021-09-27 04:29:21.437,N
1688,10,loadingtime,데이터 적재 일시,timestamp,DB에 집계된 시간,2021-09-27 04:29:21.437,N
1666,10,neople_game_m_id,네오플 게임 고유키,bigint,네오플게임 던전앤파이터 / 사이퍼즈의 게임 고유키 클래스,2021-09-30 11:05:20.867,N
1666,11,connecttype,접속 타입,string,접속타입(Nexon/ Neople/ NeopleCyphers/ Tooniland/ Daum/ Naver),2021-09-30 11:05:20.867,N
1666,12,identitysn,신상키,bigint,"본인 인증에서 신상을 구분하기 위한 키(주민번호 같은 존재), 구분이 어려울 땐 -1로 입력",2021-09-30 11:05:20.867,N
1666,13,gendertype,성별,string,"넥슨 회원 가입 시 이용자가 입력한 성별, 구분이 불가능할 경우 !notapplicable@로 입력",2021-09-30 11:05:20.867,N
1771,11,market_dt,거래소 평균 체류 시간 (초단위),float64,"유저의 최근 2주간 거래소에 입장 후, 퇴장까지 머무른 평균 시간 (초단위)",2021-02-26 04:54:05.743,N
1771,12,tag,거래소 이용 성향,string,유저의 거래소 사용 성향 (visitor - 방문 위주 / seller - 판매 위주 / buyer - 구매 위주 / searcher - 검색 위주),2021-02-26 04:54:05.743,N
1771,13,pattern_prob,거래소 이용 성향별 추정 확률,string,유저의 거래소 사용 성향별 추정된 확률,2021-02-26 04:54:05.743,N
1771,14,session_info,거래소 사용 세션 정보,string,"session_cnt : 최근 2주 동안 세션별 빈도, session_dt : 세션 시퀀스별 평균 체류 시간 (초),  session : 세션 시퀀스 (e : enter, l : leave, s : sell, b : buy, sr : search)",2021-02-26 04:54:05.743,N
1771,15,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-02-26 04:54:05.743,N
1923,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-12-14 07:12:19.757,N
1923,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-12-14 07:12:19.757,N
1923,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-12-14 07:12:19.757,N
1923,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-12-14 07:12:19.757,N
1776,26,rank_match_party,솔로파티 포인트,float,솔로파티 포인트,2021-02-10 01:50:04.637,N
1776,27,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2021-02-10 01:50:04.637,N
1666,14,yearage,연나이,int,"birthday 를 기준으로 계산한 연나이, 계산이 불가능할 경우 -1로 입력",2021-09-30 11:05:20.867,N
1666,15,age,만나이,int,"birthday 를 기준으로 계산한 연나이, 계산이 불가능할 경우 -1로 입력",2021-09-30 11:05:20.867,N
1666,16,firstconnectdatetime,당일 첫 접속 일시,timestamp,당일 첫 접속 일시,2021-09-30 11:05:20.867,N
1738,8,worldid,게임 서버,string,게임 서버 구분자,2021-10-20 08:48:55.007,N
1172,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-09-02 07:31:52.037,N
1172,1,timezone,집계 시간대,varchar,KST (Korea Standard Time),2021-09-02 07:31:52.037,N
1738,9,charlevel,캐릭터 레벨,int,마지막 접속 시 기록된 캐릭터 레벨 정보,2021-10-20 08:48:55.007,N
1738,10,total_playtime,플레이 시간,int,최근 14일 간 플레이 한 시간 (초 단위),2021-10-20 08:48:55.007,N
1920,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-12-14 01:46:39.873,N
1920,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-12-14 01:46:39.873,N
1920,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-12-14 01:46:39.873,N
1920,8,worldid,게임 서버,string,게임 서버 구분자,2021-12-14 01:46:39.873,N
1920,9,userlevel,최고 레벨,long,집계 기간 중 최고 레벨,2021-12-14 01:46:39.873,N
1920,10,max_cp,최고 덱 전투력,double,집계 기간 중 최고 덱 전투력,2021-12-14 01:46:39.873,N
1920,11,playtime,플레이 타임,long,집계 기간 중 플레이 타임 초 단위,2021-12-14 01:46:39.873,N
1920,12,churn,이탈 여부,integer,"집계 기간 마지막일 기준 7일 이내 접속 여부 (접속:1, 미접속:0)",2021-12-14 01:46:39.873,N
1920,13,acc_day_cnt,접속 일 수,long,집계 기간 중 총 접속 일 수,2021-12-14 01:46:39.873,N
1172,2,accountno,AccountNo,varchar,게임에서 발행한 계정ID,2021-10-20 08:26:27.993,N
1172,3,nexonsn,NexonSN,bigint,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-09-02 07:31:52.037,N
1172,4,npsn,NPSN,bigint,TOY에서 발행된 계정ID,2021-10-20 08:26:10.387,N
1172,5,serviceareaid,게임계정 구분자,nvarchar,accountno로 이용자를 찾기 위한 보조 식별자,2021-10-20 08:26:34.037,N
1172,6,characterid,캐릭터 ID,nvarchar,캐릭터를 식별하는 유니크한(UID) 값,2021-10-20 08:26:38.837,N
1172,7,serviceid,서비스아이디,bigint,게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행),2021-10-20 08:26:42.693,N
1172,8,worldid,게임 서버 정보,nvarchar,characterid로 캐릭터를 찾기 위한 보조 식별자,2021-10-20 08:26:46.740,N
1172,9,dw_game_code,IDC 게임 코드,int,idc DW에서 발급/ 관리하는 게임코드 게임 정보 참조: nxdim.dbo.d_mobile_serviceid_dwgamecode_info,2021-09-02 07:31:52.037,N
1172,10,toy_serviceid,TOY 서비스아이디,bigint,toy seriviceid 게임 정보 참조: nxdim.dbo.d_mobile_serviceid_dwgamecode_info,2021-09-02 07:31:52.037,N
1172,11,usermasterkey,유저마스터키,string,"모바일 게임에서 TPA(Third-Party Authentication) 계정으로 가입 시 동일 계정 여부를 식별하기 위한 키, 유저마스터 키가 없는 경우 -1로 입력, ""TPA 구분자 : 식별키"" 조합키 형태로 저장되며 TPA 구분자를 파싱하여 유저마스터키 생성 출처를 알 수 있음, 자세한 내용은 https://confluence.nexon.com/x/VkrADg 참조",2021-09-02 07:31:52.037,N
1172,12,dw_country_code,idc 기준 국가 코드,varchar,IDC DW 기준 국가 코드,2021-09-02 07:31:52.037,N
1408,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-03-03 08:53:42.717,N
1408,1,timezone,집계 시간대,string,KST (Korea Standard Time),2021-03-03 08:53:42.717,N
1408,2,accountno,AccountNo,string,"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-03-03 08:53:42.717,N
1408,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-03-03 08:53:42.717,N
1408,4,npsn,NPSN,long,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-03-03 08:53:42.717,N
1408,5,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-03-03 08:53:42.717,N
1408,6,characterid,캐릭터 ID,string,"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-03-03 08:53:42.717,N
1408,7,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-03-03 08:53:42.717,N
1408,8,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-03-03 08:53:42.717,N
1408,9,id,캐릭터 식별자,string,캐릭터 식별자,2021-03-03 08:53:42.717,N
1408,10,name,캐릭터 이름,string,캐릭터 이름,2021-03-03 08:53:42.717,N
1408,11,level,레벨,long,캐릭터 레벨,2021-03-03 08:53:42.717,N
1408,12,exp,경험치,long,캐릭터 경험치,2021-03-03 08:53:42.720,N
